# Base_d4: depth=4, perturb=-1
# P_echo=0.000000 shots=100
# echo=1 means all-ones (H·H=X on QPU-1)
0 1101110010
0 1101110010
0 1111111010
0 1101110010
0 1101110010
0 1101110010
0 1111111010
0 1101110010
0 1101110010
0 1111111010
0 1101110010
0 1111111010
0 1101110010
0 1111111010
0 1101110010
0 1111111010
0 1111111010
0 1101110010
0 1101110010
0 1101110010
0 1111111010
0 1111111010
0 1111111010
0 1101110010
0 1101110010
0 1111111010
0 1101110010
0 1111111010
0 1101110010
0 1111111010
0 1111111010
0 1101110010
0 1111111010
0 1111111010
0 1111111010
0 1101110010
0 1111111010
0 1101110010
0 1101110010
0 1101110010
0 1111111010
0 1101110010
0 1101110010
0 1111111010
0 1111111010
0 1101110010
0 1101110010
0 1101110010
0 1101110010
0 1111111010
0 1101110010
0 1111111010
0 1101110010
0 1111111010
0 1111111010
0 1101110010
0 1111111010
0 1101110010
0 1111111010
0 1111111010
0 1111111010
0 1101110010
0 1111111010
0 1111111010
0 1111111010
0 1101110010
0 1101110010
0 1111111010
0 1101110010
0 1101110010
0 1111111010
0 1101110010
0 1101110010
0 1101110010
0 1101110010
0 1101110010
0 1101110010
0 1111111010
0 1101110010
0 1101110010
0 1101110010
0 1111111010
0 1101110010
0 1111111010
0 1111111010
0 1111111010
0 1111111010
0 1101110010
0 1101110010
0 1101110010
0 1101110010
0 1111111010
0 1111111010
0 1101110010
0 1111111010
0 1111111010
0 1111111010
0 1111111010
0 1111111010
0 1101110010
